,name,desc,class,link
45,Solid Cotton Slim Fit Men's T-Shirt,., India Category T-Shirt  Half   Slim  Neckline Henley  Solid  Cotton  Single  Casual Wear  Mens,https://www.shoppersstop.com/rigo-solid-cotton-slim-fit-men-s-t-shirt/p-A21HT01211124/colorChange/A21HT01211124_GREEN?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
46,Mid Wash Cotton Blend Slim Fit Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Blend Closure Type Button  Regular  Single  Casual Wear  Solid  Jeans  Knit,https://www.shoppersstop.com/rodamo-mid-wash-cotton-blend-slim-fit-men-s-jeans/p-S23223130312/colorChange/S23223130312_BLACK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
47,Solid Cotton Regular Fit Mens Casual Shirt,AS CASUAL SHIRT SOLID FS, Shirts  India  Cotton Collar Regular Collar  Full   Regular  Solid  Single  Work Wear Neckline Regular,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-mens-casual-shirt/p-A22SFQSPPB05852/colorChange/A22SFQSPPB05852_GREY?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
48,Printed Viscose Cotton Men's Semi-Casual Kurta,"Wow the crowd during the festive season by donning the Bandeya Printed Viscose Cotton Men's Semi-Casual Kurta. This kurta for men is designed in a sophisticated beige hue and features a printed pattern. The viscose cotton material ensures unmatched comfort, while the regular silhouette lends a smart fit. Wear this kurta with an ethnic jacket and well-fitted pants.", India  Ankle  Category Kurta  Jacquard  Semi Formal  Printed  Regular,https://www.shoppersstop.com/bandeya-printed-viscose-cotton-men-s-semi-casual-kurta/p-S21MEKUFBAJPRIK/colorChange/S21MEKUFBAJPRIK_OLIVE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
49,Solid Cotton Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear,https://www.shoppersstop.com/levis-solid-cotton-slim-fit-men-s-casual-shirt/p-S23176210243GRE/colorChange/S23176210243GRE_GREY?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
50,Solid Cotton  Regular Fit Men's Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Solid  Casual Wear  Neckline Round Neck,https://www.shoppersstop.com/u-s-polo-assn--solid-cotton-regular-fit-men-s-shirt/p-A22USSHTC0059/colorChange/A22USSHTC0059_WHITE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
51,Solid Cotton Linen Men's Occasion Wear Kurta Set,., India  Regular Collar Mandarin Collar  Full  Stretch Non-Stretch  Cotton Linen   Wear  Solid  Regular Closure Type Drawstring,https://www.shoppersstop.com/hangup-solid-cotton-linen-men-s-occasion-wear-kurta-set/p-A21HGWHITECOTT8/colorChange/A21HGWHITECOTT8_WHITE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
52,Solid Cotton Polyester Regular Fit Men's Joggers,., India  Active Wear  40% Cotton 55% Polyester 5% Elastane�  Regular  Single,https://www.shoppersstop.com/infuse-solid-cotton-polyester-regular-fit-men-s-joggers/p-A21INF052/colorChange/A21INF052_NAVY?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
53,Colorblocked Cotton Regular Fit Men's T-Shirt,"Combine luxury and comfort with this t-shirt from the craftsmen of Stop. You can wear it with beige trousers and a pair of formal oxfords, and you’re ready to go for some office meetings.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Pack of 1  Short  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB02JPCPB/colorChange/A22STCB02JPCPB_PERSIAN-BLUE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
54,Printed Polyester Regular Fit Men's Shorts,"Keep your summer look casual with these printed polyester regular-fit shorts from Infuse. With a drawstring waist and elastic and drawstring closure, these shorts are perfect for a day out or when you don't feel like dressing up.", India  Shorts  Woven  Regular  Single  100% polyester  Printed Closure Type Elastic and Drawstring  Regular Waist Rise Mid Rise Wash Light Wash  Casual Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-shorts/p-SS22INFSS04/colorChange/SS22INFSS04_MUD?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
55,Textured Polyester Viscose Slim Fit Men's Trousers,"Navy blue, textured, polyester viscose, slim fit trousers by Stop. These trousers have a button closure at the waist, belt loops, pockets, and the taper at the bottom. These are perfect for everyday wear and can be easily styled with any colour because of their solid colour.", Trousers  India  Polyester Viscose  Textured Waist Rise Mid Rise  Slim Closure Type Button Pleat Non pleated  Regular  Single  Work Wear,https://www.shoppersstop.com/stop-textured-polyester-viscose-slim-fit-men-s-trousers/p-S23STPVSTR04NV/colorChange/S23STPVSTR04NV_NAVY?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
56,Checks Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear  Mens Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-sports-checks-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSBJ28235/colorChange/A22SFCSSBJ28235_OLIVE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
57,Printed Cotton Relaxed Fit Men's T-Shirts,"White and blue, regular fit, cotton t-shirt by Life. The shirt has a half-and-half print throughout the fabric, giving it an edgier look. This t-shirt is perfect for lounging in working out, or just for a casual day out. Pair it with jeans, shorts, trousers- anything you like!", India  Half   Relaxed  Printed  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-relaxed-fit-men-s-t-shirts/p-S23LFCASAPT26IB/colorChange/S23LFCASAPT26IB_INK_BLUE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
58,Jacquard Cotton Blend Regular Fit Men's T-Shirt,Opt for this jacquard cotton blend t-shirt from Stop for year-round comfort and style. Simply team this cotton t-shirt with a cardigan and a pair of stylish shades to complete the look., India  Half   Regular Neckline Crew  Jacquard  Cotton Blend  Pack of 1  Full   Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-jacquard-cotton-blend-regular-fit-men-s-t-shirt/p-A22STJQ02CTEM/colorChange/A22STJQ02CTEM_EMERALD?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
59,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-men-s-t-shirt/p-A22KPORGFE71298/colorChange/A22KPORGFE71298_BLUE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
60,Men's Stretch Solid Vest,BUFASHIONV/INKBL/S/NCL, India Waist High Rise  Regular  Regular  Knit  Essential Category Vest  Vest  Pack of 1  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-stretch-solid-vest/p-9083660/colorChange/9083660_BLACK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
61,Men's Stretch Solid Briefs,"Upgrade your innerwear collection with this pair of regular fit briefs for men from the reputed brand, Jockey. Made of stretch cotton fabric, it is stretchable and excessively comfortable to wear. Featuring elasticated waistband with brand name weaved on it, it is a must have in your collection.", India Waist Mid Rise  Hip   Regular  Knit  Essential Category Underwear  Brief  Single  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-stretch-solid-briefs/p-5011811/colorChange/5011811_WHITE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
62,Mens INHANCE Regular Fit Solid Hooded T-Shirt,"Be sure to receive several compliments as you flaunt this uber-trendy Men's Inhance Regular  Solid Hooded T-Shirt. Tailored for a striking look, this colour blocked pattern t-shirt for men features a hooded neck and full sleeves. The soft and breathable cotton material along with a regular fit lets this men's t-shirt lend a comfy feel all day long. Style your look with a pair of chinos and white lace-up sneakers.", India  Full   Regular Neckline Hood  Color Blocked  Cotton  Pack of 1  Casual Wear Design GSM Volume,https://www.shoppersstop.com/stop-mens-inhance-regular-fit-solid-hooded-t-shirt/p-A20187WHOODYMR/colorChange/A20187WHOODYMR_MAROON?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
63,Solid INHANCE Cotton Men's Lounge Shorts,"Keep your casual look classic with the Solid Inhance Cotton Men's Lounge Shorts. Designed in a solid pattern, these black men’s shorts are sure to stand apart. Made from cotton and tailored in a regular fit, this pair of men’s shorts is a worthy buy for you. Team these men’s shorts with a chequered shirt and slip-on shoes.", Short  Regular  Lounge wear  Shorts  Single  Cotton  Solid ,https://www.shoppersstop.com/stop-solid-inhance-cotton-men-s-lounge-shorts/p-S21187SHORT104C/colorChange/S21187SHORT104C_BLACK?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
64,Stripes Cotton Blend Regular Fit Men's T-Shirt,Look cool in this polo neck half sleeves t-shirt with bright stripes on a rejuvenating mint shade. You can also choose the bright puma-red tone. The soft cotton blend keeps you comfortable on a hot summer day. Team it up with a pair of denim or trousers and sneakers., India  Half   Regular  Stripes  Cotton Blend Collar Regular Collar  Mens,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL106/colorChange/S22STSTRPL106_PUMA_RED?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
65,Printed Cotton Regular Fit Men's T-Shirt,"Round Neck Printed Striped T-Shirt With Pocket Detailing , Short  In Premium Combed Cotton Rich Jersey  Is Soft & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability.", India  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Casual Wear Collar Regular Collar,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21509HSSTR422O/colorChange/S21509HSSTR422O_OLIVE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
66,Printed Cotton Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Crew  Printed  100% Cotton  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/wrogn-printed-cotton-slim-fit-men-s-t-shirt/p-WRSS23WQTS1012S/colorChange/WRSS23WQTS1012S_BLUE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
67,Solid Cotton Linen Blend Button Closure Men's Shorts,Get these solid cotton shorts from Fratini to impress everyone this season. Match this pair with a crisp white half-sleeved shirt and comfortable shoes for your next date night., Shorts  India  3/4   Single  Cotton Linen Blend  Solid Closure Type Button  Slim  Casual Wear,https://www.shoppersstop.com/fratini-solid-cotton-linen-blend-button-closure-men-s-shorts/p-A22CLINLS3ELKH/colorChange/A22CLINLS3ELKH_KHAKI?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
68,Solid Cotton Mens Track Pants,"Navy blue, cotton track pants by Stop. This pair is a great addition to your collection. It is versatile and can be worn with any top of your choice. It has an elastic waist band for a better fit and tapers at the bottom.", India  Regular  Woven  Casual Wear  Track Pants  Single  Cotton  Solid,https://www.shoppersstop.com/stop-solid-cotton-mens-track-pants/p-S23TR145APNV/colorChange/S23TR145APNV_NAVY?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
69,Printed Poly Silk Men's Festive Wear Kurta,"Add an ethnic touch to festivities with this block-printed kurta for men. Simple yet striking, the full-length men's kurta can be paired with jeans and just rolled up the sleeves for a more relaxed look.", Kurta Neckline Round Neck  Woven  India  Pack of 1  Full  Collar Regular Collar  Full   Poly Silk  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-poly-silk-men-s-festive-wear-kurta/p-A22LKKNTHABRD23/colorChange/A22LKKNTHABRD23_BLUE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
70,Solid Cotton Regular Fit Men's T-Shirt,"- IN-HANCE Wash (Anti-Bacterial, Bio Wicking, Anti-Odour and Smart Wash)- HIGH IQ Antifade Dye- Structure at Collar and Sleeve Hem", India Category Regular  Half   Regular Neckline Polo  Solid  Cotton  Pack of 1  Full   Casual Wear Collar Regular Collar Coverage Full Sleeve Strap Support  T-Shirts  Knit,https://www.shoppersstop.com/stop-solid-cotton-regular-fit-men-s-t-shirt/p-S22STSOLIDPOLO/colorChange/S22STSOLIDPOLO_BURNT_ORANGE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
71,Colorblocked Cotton Regular Fit Men's T-Shirt,"Take the small step to look good with this half-sleeved and short-length men's t-shirt from Stop. It features a polo neckline and a short buttoned placket. Knitted from purest quality cotton in a regular fit, its colorblock pattern helps to style in a contemporary way.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Single  Short  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB04JPCIB/colorChange/A22STCB04JPCIB_INK-BLUE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
72,Textured Polyester Blend Slim Fit Men's Work Wear Jacket,., India  Polyester Blend  Work Wear  Slim  Textured Closure Type Button  Single  Full   Jacket,https://www.shoppersstop.com/van-heusen-textured-polyester-blend-slim-fit-men-s-work-wear-jacket/p-A22ZTKULBT97988/colorChange/A22ZTKULBT97988_BLACK?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
73,Checks Cotton Slim Fit Men's Shirt,Upgrade your overall style with this dapper check shirt from Life. This shirt can be teamed with fitted jeans and shoes when you're going to an event or outdoors., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-checks-cotton-slim-fit-men-s-shirt/p-A22TWILCHKFS113/colorChange/A22TWILCHKFS113_DARK_GREY?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
74,Printed Cotton Slim Fit Men's Casual Wear Kurta,"Revamp your ethnic wardrobe with this yellow and white floral print straight kurta, which is beautifully designed with a band neck and long sleeves. Dress up for the next festive occasion by pairing this kurta with a churidar.", India  Regular  Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-kurta/p-SS22SHFLORALYLW/colorChange/SS22SHFLORALYLW_YELLOW?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
75,Plus Size Printed Cotton Button Men's Shorts,., Shorts  India  Knee   Single  Cotton  Printed Closure Type Button  Regular Waist Rise Mid Rise  Casual Wear,https://www.shoppersstop.com/u-r-you-plus-size-printed-cotton-button-men-s-shorts/p-S23URUMWS327/colorChange/S23URUMWS327_BLUE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
76,Solid Cotton Lycra Slim Men's Casual Shorts,Look your best by donning this well-crafted pair of aqua cotton shorts from Life. Team this piece with super cool tees and loafers to complete the ensemble. You'll love the comfort and style of these solid shorts., Shorts  India Category Shorts  Knee   Single  Cotton Lycra  Solid Closure Type Button  Slim Waist Rise Mid Rise Stretch Stretch Fly Type Zip  Casual Wear Collection Casual Wear  Mens,https://www.shoppersstop.com/life-solid-cotton-lycra-slim-men-s-casual-shorts/p-S22LCODSHORTS/colorChange/S22LCODSHORTS_MUSTARD?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
77,Solid Cotton Regular Fit Men's Joggers,.,  India  Joggers  Casual Wear  Cotton  Regular  Solid Waist Rise Mid Rise  Regular  Single Closure Type Button,https://www.shoppersstop.com/tistabene-solid-cotton-regular-fit-men-s-joggers/p-JGR0014/colorChange/JGR0014_BEIGE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
78,Printed Cotton Slim Fit Men's Shirt,"If you want to buy men’s shirt online, the Printed Cotton Slim  Men's Shirt is sure to be your preferred choice. Featuring a printed pattern, this men’s shirt is designed with a well-cut slim collar and full sleeves. Made from cotton material, this men’s shirt features a snug slim fit. Put together your look with a pair of black trousers, a broad belt, and matching shoes.", India  100% Cotton Collar Regular Collar Category Shirt  Full   Slim  Printed  Pack of 1  Casual Wear,https://www.shoppersstop.com/life-printed-cotton-slim-fit-men-s-shirt/p-S21183FSPRG4LB/colorChange/S21183FSPRG4LB_LIGHT_BLUE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
79,Printed Cotton Regular Fit Mens Shirts,"Blue, printed, cotton, regular fit shirt by Infuse. This shirt has a quirky print and is sure to turn some heads! Pair it with jeans or chinos and rock your casual look with ease.", Woven  Shirts  India  Cotton  Full   Regular  Printed  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-mens-shirts/p-A22INMST2236/colorChange/A22INMST2236_BLUE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
80,Printed Cotton Regular Fit Mens Shirts,"Blue, printed, cotton, regular fit shirt by Infuse. This shirt has a quirky print and is sure to turn some heads! Pair it with jeans or chinos and rock your casual look with ease.", Woven  Shirts  India  Cotton  Full   Regular  Printed  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-mens-shirts/p-A22INMST2237/colorChange/A22INMST2237_BLUE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
81,Stripes Cotton Slim Fit Men's Shirt,"This men's full-sleeved, slim-fit casual shirt with vertical stripes pattern from Life is a must-have in your wardrobe, crafted from soft, natural cotton to keep you cool and comfortable all day long. It will look great worn over denim with a pair of sneakers.", Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Stripes  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-stripes-cotton-slim-fit-men-s-shirt/p-A22INDSTPFS234/colorChange/A22INDSTPFS234_INDIGO?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
82,Solid Denim Slim Fit Men's Casual Shirt,"Hangup is perhaps one of the most talked-about ethnic wear brands in India and is especially popular among fashion bloggers and influencers.It offers a vast array of ethnic wear clothes to meet the needs of Indian(men, women and kid) from all walks of life. From kurta sets, kurta, sherwani, trousers, shirt, jeans, suit, plazoo, 3 pics kurta sets with duppatta, jacket, blazer, nehru jacket. You can get it all under one brand. Hangup flaunts a dazzling medley of colours, prints, designs and fabrics. Their ethnic collection is definitely worth trying if you wish to make heads turn.", Woven  Shirts  India  Denim Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/hangup-solid-denim-slim-fit-men-s-casual-shirt/p-S23COLLARDADES/colorChange/S23COLLARDADES_BLUE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
83,Jacquard Cotton Blend Regular Fit Men's T-Shirt,"Blend comfort with style by wearing this classic polo neck half-sleeved t-shirt from Stop. Look your best, teaming it with a pair of cotton pants or denim along with smart and comfortable shoes.", India  Half   Regular Neckline Polo  Jacquard  Cotton Blend  Pack of 1  Calf   Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/stop-jacquard-cotton-blend-regular-fit-men-s-t-shirt/p-A22STPJ01CTBK/colorChange/A22STPJ01CTBK_BLACK?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
84,Printed Cotton Slim Fit Men's Casual Wear Kurta,"Look classy and chic in this exclusive cotton kurta by Bandeya. Crafted in beautiful rust red, this kurta in the mandarin neckline with button-down shirt style is a real charmer. The full sleeves add to its elegance. This slim fit premium cotton shirt can be best paired with beige chino pants and tan loafers.", India  Regular  Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-kurta/p-SS22SHBLOCKPRNT/colorChange/SS22SHBLOCKPRNT_MUSTARD?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
85,Printed Cotton Men's Loung Set,"Get the Printed Cotton Men's Lounge Set to stay snug throughout the day over the weekend. Ideal for resting, this lounge wear men’s set is made from cotton with a regular. Team it with easy-to wear flip-flops for a great look.", Regular  Regular  Lounge wear  Loung Set  Single  Cotton  Printed ,https://www.shoppersstop.com/stop-printed-cotton-men-s-loung-set/p-S21187LNGST112/colorChange/S21187LNGST112_DARK_CORAL?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
86,Men's Slim Fit Structured Trousers,"Style and comfort go hand in hand with this pair of formal trousers brought to you by Louis Philippe. It has been crafted with care using good quality fabric that makes it easy to maintain. Moreover, it comes with a solid pattern that renders it fashionable while the fixed waistband with belt loops ensures a proper fit.", India Category Formal Trousers  Polyester Viscose  Solid Pockets 4 Pockets  Slim  Closure Type Button  Full   Work Wear  Mens,https://www.shoppersstop.com/louis-philippe-men-s-slim-fit-structured-trousers/p-205599701/colorChange/205599701_BLACK?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
87,Checks Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Cut Away Collar  Full   Slim  Checks  Single  Casual Wear  Full ,https://www.shoppersstop.com/wrangler-checks-cotton-slim-fit-men-s-casual-shirt/p-S23WMSH004519GY/colorChange/S23WMSH004519GY_GREY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
88,Printed Cotton Regular Fit Men's Tank Top,Add a classic twist to your everyday style with the Printed Cotton Regular  Men's Tank Top. It features a crew neckline and is crafted from soft and comfortable cotton for unmatched breathability. Team it with a pair of distressed jeans and black lace-up shoes., India Category Tank Top  Sleeveless  Regular Neckline Crew  Printed  Cotton  1  Full   Casual Wear,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-tank-top/p-S21183TTOP435Y/colorChange/S21183TTOP435Y_YELLOW?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
89,Textured Polyester Viscose Slim Fit Men's Work Wear Suit,., India  Polyester Viscose  Work Wear  Slim  Textured Closure Type Button  Full    Suits,https://www.shoppersstop.com/allen-solly-textured-polyester-viscose-slim-fit-men-s-work-wear-suit/p-A22SUTSLFL16034/colorChange/A22SUTSLFL16034_GREEN?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
90,Printed Cotton Blend Slim Fit Men's Shirt,., Woven  Shirts  India  Cotton Blend Collar Regular Collar  Half   Slim  Printed  1  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-printed-cotton-blend-slim-fit-men-s-shirt/p-S23LCAMSPR180BL/colorChange/S23LCAMSPR180BL_BLUE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
