,name,desc,class,link
48,Mid Wash Cotton Blend Regular Fit Men's Jeans,., India Waist Rise Mid Rise  Regular  Cotton Blend Closure Type Button  Regular  Single  Casual Wear  Solid   Jeans,https://www.shoppersstop.com/tistabene-mid-wash-cotton-blend-regular-fit-men-s-jeans/p-MJS0001/colorChange/MJS0001_BLACK?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D7&totalResultVal=24600&searchPageType=category
49,Solid Cotton Blend Regular Fit Men's Shirts,"If you want to buy men's shirts online, you can pick this stately and versatile Solid Cotton Blend Regular  Men's Shirts. This men’s shirt online features a solid pattern, a collared, and half sleeves. This men's shirt is crafted from a soft and breathable cotton blend material and features a snug regular fit. Complete your look with a pair of well-fitted trousers, a metallic watch, and lace-up shoes.", India  Cotton Blend Collar Regular Collar Pockets Chest Pocket  Half   Regular   Pack of 1  Casual Wear  Mens,https://www.shoppersstop.com/fratini-solid-cotton-blend-regular-fit-men-s-shirts/p-S21831KNITS27PI/colorChange/S21831KNITS27PI_DUSTY_PINK?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D7&totalResultVal=24600&searchPageType=category
50,Structured Cotton Blend Regular Fit Men's T-Shirt,"Look cool, casual and confident in this uber-stylish Structured Cotton Blend Regular  Men's T-Shirt. This t-shirt for men features an attractive structured pattern and is tailored with a polo neck and half sleeves. This men’s t-shirt is made from cotton blend that is soft to touch and sports a comfy regular fit. Pair this men’s t-shirt with a well-fitted chinos and reflective sunglasses.", India Collar Regular  Half   Regular Neckline Polo  Structured  Cotton Blend  Pack of 1  Casual Wear,https://www.shoppersstop.com/fratini-structured-cotton-blend-regular-fit-men-s-t-shirt/p-S21831JAQPO18MU/colorChange/S21831JAQPO18MU_SPICY_MUSTARD?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
51,Solid Cotton Stretch Slim Fit Men's Shirts,., Shirts  India  Cotton Stretch Collar Regular Collar  Half   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/wrogn-solid-cotton-stretch-slim-fit-men-s-shirts/p-WRSS23WQSH0199S/colorChange/WRSS23WQSH0199S_BLACK?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
52,Solid Cotton Mens Shorts,"This pair of knee-length mid-rise men's shorts by Stop gives off a chic vibe that matches your reputation as a fashionista. Made from cotton fabric, its luxurious craftsmanship ensures optimum comfort. The elastic waistband and a regular fit and solid color provide a great way to achieve an effortless look.", Shorts  India  Knee   Single  Cotton  Solid  Regular Waist Rise Mid Rise  Casual Wear,https://www.shoppersstop.com/stop-solid-cotton-mens-shorts/p-A22TIPNGSHJPSG/colorChange/A22TIPNGSHJPSG_SEA_GREEN?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
53,Solid Polyester Cotton Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Polo  Solid  Polyester Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/louis-philippe-sports-solid-polyester-cotton-slim-fit-men-s-t-shirt/p-S23KPCSLPS81299/colorChange/S23KPCSLPS81299_NAVY?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
54,Solid Cotton Blend Regular Fit Men's T-Shirt,Stand out from the crowd as you step out donning this trendy Solid Cotton Blend Regular  Men's T-Shirt. The attractive solid pattern lends a classic look while the henley neck and short sleeves ensure to keep you cool all through the day. The cotton blend fabric of this men’s t-shirt feels soft against the skin while the regular fit promises ease all through the wear. Team this men’s t-shirt with a pair of jeans and delightful sneakers to complete your look., India  Regular Neckline Henley  Solid  Cotton Blend  Pack of 1  NA  Casual Wear Collar NA  Design Floral,https://www.shoppersstop.com/life-solid-cotton-blend-regular-fit-men-s-t-shirt/p-FS1509MHENGM/colorChange/FS1509MHENGM_GREY_MELANGE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
55,Mid Wash Cotton Stretch Skinny Fit Men's Jeans,"These jeans from U.S. Polo Assn. are a reliable style to stock in your year-round wardrobe. Cut from a durable cotton-stretch fabric, they're washed to replicate the attractive look of frequent wear. They sit at the waist and are designed with five pocket", India Wash Mid Wash Waist Rise Mid Rise  Skinny  Cotton Stretch Closure Type Front Zip  Regular  Single  Casual Wear  Solid   Jeans,https://www.shoppersstop.com/u-s-polo-assn-denim-mid-wash-cotton-stretch-skinny-fit-men-s-jeans/p-A22UDJEN0428/colorChange/A22UDJEN0428_BLACK?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
56,Solid Cotton Nylon Super Slim Fit Men's Work Wear Trousers,., Trousers  India  Cotton Nylon  Solid Waist Rise Mid Rise  Super Slim Closure Type Front Zip  Regular  Single  Work Wear  Mens,https://www.shoppersstop.com/van-heusen-solid-cotton-nylon-super-slim-fit-men-s-work-wear-trousers/p-A22TFVULB462685/colorChange/A22TFVULB462685_BLACK?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
57,Printed Cotton Regular Fit Men's Shirts,"With quality at its core, the soft cotton fabric of this full-sleeved casual shirt with a collared neckline and regular length from Infuse cuts others in your casual wardrobe. At the same time, the geometric printed pattern adds a cool vibe to your weekend looks. Roll up the sleeves to amp up your stylish look.", Woven  Shirts  India  Cotton  Full   Regular  Printed  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-men-s-shirts/p-A22INMST2234/colorChange/A22INMST2234_WHITE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
58,Mens Colour Block Socks,"Take home this pair of socks from Jockey and improve your accessory collection. Tailored with care using good quality fabric, it will ensure that your feet stay at ease all day long. Besides, it features a colour block pattern, along with a crew length, which renders it trendy.", Knit  Casual Wear  No Show  India Category Socks  Pack of 1  Blend  Colour Block,https://www.shoppersstop.com/jockey-mens-colour-block-socks/p-202233948/colorChange/202233948_ASSORTED?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
59,Solid Cotton Nylon Slim Fit Men's Trouser,"Made from Knit , The S.M.A.R.T Pants from Frantini gives ultimate 360 degree stretch, freedom of movement and all day comfort. They are very soft and light weight. Easy to maintain and wrinkle resistant. They have an elasticated waistband for comfort at the waist and are available in the trendiest of colours with a contemporary fit.", India  Cotton Nylon  Solid  Slim  Full   Single  Casual Wear  Mens,https://www.shoppersstop.com/fratini-solid-cotton-nylon-slim-fit-men-s-trouser/p-AW21FCNSX3RABR/colorChange/AW21FCNSX3RABR_BROWN?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
60,Checks Cotton Slim Fit Men's Casual Shirt,., India  Cotton Collar Regular Collar Pockets Chest Pocket  Full   Slim  Checks  Pack of 1  Casual Wear,https://www.shoppersstop.com/fratini-checks-cotton-slim-fit-men-s-casual-shirt/p-SS2183FSRK7LB/colorChange/SS2183FSRK7LB_LIGHT_BLUE?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
61,Checks Cotton Blend Regular Fit Men's Work Wear Shirt,., Shirts Neckline Collar Neck  India  Cotton Blend Collar Regular  Full   Regular  Checks  Single  Work Wear,https://www.shoppersstop.com/allen-solly-checks-cotton-blend-regular-fit-men-s-work-wear-shirt/p-S23SFMMOPG46453/colorChange/S23SFMMOPG46453_BLACK?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
62,Solid Dobby Regular Fit Mens Shorts,., India Category Shorts  Single  Dobby  Checks  Regular Stretch Non-Stretch  Sports,https://www.shoppersstop.com/altlife-solid-dobby-regular-fit-men-s-shorts/p-S21183EPPSH312T/colorChange/S21183EPPSH312T_TEAL?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
63,Stripes Cotton Blend Regular Fit Men's T-Shirt,"Want to stand out wearing something that is basic yet trendy? Try this polo neck half sleeves t-shirt in a regular fit, printed with an attractive pattern of stripes. Feel comfortable wearing this soft cotton blend shirt during summers. Step out, teaming it with a pair of denim and sneakers.", India  Half   Regular  Stripes  Cotton Blend Collar Regular Collar  Mens,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL118/colorChange/S22STSTRPL118_TURQUOISE?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
64,Mid Wash Cotton Blend Crop Fit Men's Jeans,"Perfect for your off-duty looks, this crop-fit men's jeans with regular length and Midrise Waist Rise is a must-have in your wardrobe. Crafted with skill from a cotton blend, it offers comfort and shape. Its solid white color looks elegant with any dark-hued t-shirt to compliment your stylish personality.", India Wash Mid Wash Waist Rise Mid Rise  Crop  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid Collar Mandarin  Jeans,https://www.shoppersstop.com/life-mid-wash-cotton-blend-crop-fit-men-s-jeans/p-DNPURE/colorChange/DNPURE_WHITE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
65,Cotton Blend Slim Fit Men's Festive Wear Kurta,Look elegant wearing this rich navy-toned slim-fit ethnic kurta with side buttons. The soft and breathable cotton blend keeps you comfortable while the band collar is flattering. Step into a traditional festive setting teaming it with a pair of churidar pants and traditional Indian footwear for the exclusive Indian look., India  Knee  Collar Banded Collar  Full  Category Indianwear  Cotton Blend  Festive Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-cotton-blend-slim-fit-men-s-festive-wear-kurta/p-SS22LKCROSSPRNT/colorChange/SS22LKCROSSPRNT_NAVY?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
66,Solid Linen Slim Fit Men's Casual Shirt,"This Linen Slim fit Men's casual full-sleeved shirt has a button closure. It breaks the dullness of traditional shirts. This casual shirt is very fashionable and perfectly shows the charm of men. This shirt is very suitable for daily leisure, work, party, travel vacations, parties, cocktail parties, outdoor activities, beaches and other occasions.", Shirts  India  Linen Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear  Mens,https://www.shoppersstop.com/fratini-solid-linen-slim-fit-men-s-casual-shirt/p-S22FSSHLRKS5RU/colorChange/S22FSSHLRKS5RU_RUST?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
67,Printed Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Printed  Cotton  Pack of 1  Casual Wear Collar Regular Collar ,https://www.shoppersstop.com/fratini-printed-cotton-regular-fit-men-s-t-shirt/p-S21831PRPO22BR/colorChange/S21831PRPO22BR_BRICK_RED?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
68,Printed Cotton Regular Fit Men's T-Shirt,., India  Half   Regular  Printed  100% Cotton  Pack of 1  Sports,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-men-s-t-shirt/p-A21SETTEE026/colorChange/A21SETTEE026_ECRU?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
69,Solid Cotton Blend Men's Joggers,- Ultimate Comfort- Seamless Zipper Pocket,Pockets Cross Pocket  India  Joggers Category Joggers  Casual Wear  Cotton Blend  Regular  Solid  Full  Closure Type Elastic & Drawstring,https://www.shoppersstop.com/stop-solid-cotton-blend-men-s-joggers/p-FA0187EPPJOOG/colorChange/FA0187EPPJOOG_OLIVE_GRINDLE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
70,Dyed Viscose Relaxed Fit Mens Kurta,"Let�s dive into the mysterious world of grey, shall we? Sustainable fabrics blended with organic, premium dyes create an entrancing outcome. This beautiful grey kurta has so many dimensions. It is in a true sense, a luxury and a mark of premium. The charm of this piece of art lies in the beautiful pattern created by the hues it is layered with.White pants, a nice pair of footwear,and this kurta, when all paired together, create a delight of their own. Accessorize and elevate your mood with our premium range of eco-friendly kurtas. The dyes used are azo-free which means it is free from chemicals and is skin friendly.P.S. - The tie and dye is done by hand, hence each piece is unique in its own sense so the actual product might differ from the one shown in the picture.", Kurta Neckline Mandarin  Woven  India  Single Collar Mandarin Collar  Full   Viscose  Party Wear  Dyed  Relaxed ,https://www.shoppersstop.com/javinishka-dyed-viscose-relaxed-fit-mens-kurta/p-A22RDSK02/colorChange/A22RDSK02_YELLOW?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
71,Solid Cotton Regular Fit Men's Casual Shirt,., India  Cotton Collar Regular Collar Pockets Chest Pocket  Full   Slim  Stripes  Pack of 1  Casual Wear  Women Finish NA,https://www.shoppersstop.com/fratini-solid-cotton-regular-fit-men-s-casual-shirt/p-SS21831FASO10NV/colorChange/SS21831FASO10NV_NAVY?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
72,Colorblocked Cotton Regular Fit Men's T-Shirt,"Sport this color-blocked men's t-shirt brought to you by the house of Stop, which will jazz up your closet. With half sleeves, it features a polo neckline and is designed for a regular fit. Knit with cotton, this t-shirt is a perfect match for all seasons.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Single  Short  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB06JPCRU/colorChange/A22STCB06JPCRU_RUST?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
73,Cotton Elastane Relaxed Fit Men's Jeans,"This pair of relaxed-fit men’s jeans are a wardrobe staple that you must include in your collection. Tailored with a soft cotton stretchable elastane with a mid-rise waist, it makes super comfortable wear for everyday use. Step out in style, teaming it with a soft cotton t-shirt.", India Waist Rise Mid Rise  Regular  Cotton Elastane  Regular  Single Stretch Stretch  Casual Wear  Checks  Unisex,https://www.shoppersstop.com/life-cotton-elastane-relaxed-fit-men-s-jeans/p-DNORIGIN/colorChange/DNORIGIN_DARK_INDIGO?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
74,Embroidered Cotton Blend Men's Party Kurta Set,"Description. Manufacturing Details: Bgn Apparels,676 Phase Sector-37, Gurgaon,122002,9953353985", India  Regular Collar Mandarin Collar  Full  Stretch Non-Stretch  Cotton Blend  Embroidered  Regular Closure Type Drawstring,https://www.shoppersstop.com/hangup-embroidered-cotton-blend-men-s-party-kurta-set/p-A21HG178ADARKPU/colorChange/A21HG178ADARKPU_PURPLE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D8&totalResultVal=24600&searchPageType=category
75,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts,https://www.shoppersstop.com/adidas-solid-cotton-regular-fit-men-s-t-shirt/p-AW22HS80601/colorChange/AW22HS80601_Blue?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
76,Printed Cotton Blend Men's Trunks,., India  Knit  Essential  Trunk  Pack of 1  Cotton Blend  Printed,https://www.shoppersstop.com/jockey-printed-cotton-blend-men-s-trunks/p-201668501/colorChange/201668501_ASSORTED?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
77,Solid Poly Silk Men's Festive Wear Kurta,., India  Regular Category Indianwear  Poly Silk  Festive Wear  Solid  Slim   Mens,https://www.shoppersstop.com/bandeya-solid-poly-silk-men-s-festive-wear-kurta/p-A21SULFKURLK-10/colorChange/A21SULFKURLK-10_MUSTARD?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
78,Structured Cotton Blend Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Structured  Cotton Blend  Pack of 1,https://www.shoppersstop.com/fratini-structured-cotton-blend-regular-fit-men-s-t-shirt/p-S21831CREWN4WH/colorChange/S21831CREWN4WH_WHITE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
79,Mid Wash Cotton Blend Relaxed Fit Men's Jeans,Life's jeans are the epitome of style. This slim-fit item of comfortable clothing looks excellent when worn with a printed t-shirt and shoes. It is made up of comfortable material to help your skin breathe., India Wash Mid Wash Waist Rise Mid Rise  Relaxed  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/life-mid-wash-cotton-blend-relaxed-fit-men-s-jeans/p-AW22HUNTER/colorChange/AW22HUNTER_TINT?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
80,Solid Cotton Regular Fit Men's Track Pants,- Ultimate Comfort- Extreme Breathability- Utility Pockets- Piping on the Side Seam,Pockets Cross Pocket  India  Joggers Category Track Pants  Casual Wear  Cotton  Regular  Solid Waist Rise Mid Rise  Full   Pack of 1 Closure Type Elastic,https://www.shoppersstop.com/stop-solid-cotton-regular-fit-men-s-track-pants/p-FA0187PETRACKBL/colorChange/FA0187PETRACKBL_BLACK?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
81,Solid Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear  Mens Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-jeans-solid-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSPJ90128/colorChange/A22SFCSSPJ90128_BLACK?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
82,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts,https://www.shoppersstop.com/adidas-solid-cotton-regular-fit-men-s-t-shirt/p-AW22HS80611/colorChange/AW22HS80611_Silver?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
83,Printed Cotton Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Polo  Printed  Cotton  Single  Casual Wear Collar Regular Collar  Mens  T-Shirts,https://www.shoppersstop.com/louis-philippe-jeans-printed-cotton-slim-fit-men-s-t-shirt/p-A22KPCSLFT89365/colorChange/A22KPCSLFT89365_BLACK?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
84,Solid Cotton Regular Fit Men's Shirt,., Woven  Shirts  India  Cotton Collar Semi Cut Away Collar Pockets Chest Pocket  Full   Regular  Solid  1  Casual Wear Neckline Collar Neck,https://www.shoppersstop.com/intune-solid-cotton-regular-fit-men-s-shirt/p-S23M-CASHIK131/colorChange/S23M-CASHIK131_WHITE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
85,Stripes Cotton Blend Regular Fit Men's T-Shirt,"Want to stand out wearing something that is basic yet trendy? Try this polo neck half sleeves t-shirt in a regular fit, printed with an attractive pattern of stripes. Feel comfortable wearing this soft cotton blend shirt during summers. Step out, teaming it with a pair of denim and sneakers.", India  Half   Regular  Stripes  Cotton Blend Collar Regular Collar  Mens,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL118/colorChange/S22STSTRPL118_YELLOW?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
86,Structured Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Henley  Structured  Cotton  Pack of 1  Casual Wear ,https://www.shoppersstop.com/fratini-structured-cotton-regular-fit-men-s-t-shirt/p-S21831SUPHN24IB/colorChange/S21831SUPHN24IB_INK_BLUE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
87,Checks Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Checks  Single  Casual Wear Neckline Round Neck,https://www.shoppersstop.com/pepe-checks-cotton-regular-fit-men-s-casual-shirt/p-A22BRAVOSRLSIPO/colorChange/A22BRAVOSRLSIPO_ORANGE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
88,Structured Cotton Blend Regular Fit Men's Shirt,., India  Cotton Blend Collar Regular Collar  Half   Regular   Pack of 1,https://www.shoppersstop.com/fratini-structured-cotton-blend-regular-fit-men-s-shirt/p-S21831KNITS27BK/colorChange/S21831KNITS27BK_GREY?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
89,Abstract Cotton Blend Regular Fit Men's T-Shirt,Men's brand carrier placement printed tee with contrast neck tape detail and soft washed, India  Half   Regular Neckline Crew  Abstract  Cotton Blend  Casual Wear Collar Slim Collar   T-Shirts  Woven,https://www.shoppersstop.com/pepe-abstract-cotton-blend-regular-fit-men-s-t-shirt/p-S23FLYERSSIPBLA/colorChange/S23FLYERSSIPBLA_BLACK?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
90,Solid Cotton Men's Shorts,Blend comfort with trendiness with these stylish cotton shorts by Stop. The elasticated waistband gives you ultimate comfort and convenience. Look and feel your best at home or at the beach., Shorts  India  Knee length  Single  Cotton  Solid  Regular  Casual Wear Collar Regular,https://www.shoppersstop.com/stop-solid-cotton-men-s-shorts/p-A22STSHORTS103/colorChange/A22STSHORTS103_DARK-OLVE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
91,Checks Cotton Slim Fit Men's Shirt,"Reimagine casual wear but in style with the Fratini checks cotton full-sleeved slim-fit men's shirt. The cotton fabric fits comfortably on your skin, making it ideal for everyday wear. Just style it with a relaxed pair of denim, and you'll be ready.", Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear,https://www.shoppersstop.com/fratini-checks-cotton-slim-fit-men-s-shirt/p-A22SHCK103AGBR/colorChange/A22SHCK103AGBR_BROWN?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
92,Printed Cotton Regular Fit Men's Shirts,"Be it a casual outing with friends or a weekend at the beach, stay in style with this Infuse collar-neckline printed cotton regular-fit men's shirt. You can pair it with white shorts or cargo pants to create a relaxed fit.", Woven  Shirts  India  Cotton  Full   Regular  Printed  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-men-s-shirts/p-A22INMST2223/colorChange/A22INMST2223_GREY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
93,Stripes Cotton Stretch Slim Fit Men's Trousers,., India  Cotton Stretch  Checks  Slim  Full   Pack of 1  Casual Wear Collar Regular Age Kids,https://www.shoppersstop.com/fratini-stripes-cotton-stretch-slim-fit-men-s-trousers/p-SS21MFCHST07BL/colorChange/SS21MFCHST07BL_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
94,Men's INHANCE Regular Fit Printed Lounge Set,"A smart choice for lounging comfortably, the Men's Inhance Regular  Printed Lounge Set is a must-have. Ideal for resting, this lounge wear men’s set is made from cotton with a regular. Team it with easy-to wear flip-flops for a great look.", Half   India Category Lounge Set  Short  Cotton  Printed  Regular  Lounge wear Neckline Round Neck,https://www.shoppersstop.com/stop-men-s-inhance-regular-fit-printed-lounge-set/p-S21187LNGST110/colorChange/S21187LNGST110_LEMON?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
