,name,desc,class,link
1185,Printed Cotton Tailored Fit Men's Shirt,., Shirts  India  Cotton Collar Regular  Half   Tailored  Printed  Single  Casual Wear  Regular  Neckline Round Neck,https://www.shoppersstop.com/color-plus-printed-cotton-tailored-fit-men-s-shirt/p-A22CJST00560-W3/colorChange/A22CJST00560-W3_WHITE?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1186,Mid Wash Cotton Blend Slim Fit Men's Jeans,"Grey, mid-wash, cotton blend, slim fit jeans by Life. This is a must-have in your casual wardrobe. Jeans pair well with any top, shirt, jacket that you like. It will elevate your outfit to the next level with minimal effort. These jeans have a button closure at the front, pockets at the front and back, and belt loops along the waist band.", India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/life-mid-wash-cotton-blend-slim-fit-men-s-jeans/p-S23LFDFAGR29/colorChange/S23LFDFAGR29_GREY?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1187,Knitted Cotton Nylon Spandex Men's No Show Socks,"Grey, knitted, cotton nylon spandax, no show/ loafer socks by Life. These socks are durable and have been made to bring you comfort on a daily basis.", Casual Wear  India  Single  Cotton Nylon Spandex  Knit,https://www.shoppersstop.com/life-knitted-cotton-nylon-spandex-men-s-no-show-socks/p-S23LFNSHOW12/colorChange/S23LFNSHOW12_GREY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1188,Solid Cotton Blend Regular Fit Men's Trousers,., India  Cotton Blend  Solid  Regular Closure Type Button  Full   Single  Work Wear  Unisex  Trousers,https://www.shoppersstop.com/allen-solly-solid-cotton-blend-regular-fit-men-s-trousers/p-S23TFQCFFU33433/colorChange/S23TFQCFFU33433_NAVY?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1189,Plus Size Men's Casual Indigo Checked Full Sleeved Shirt With Regular Collar,Plus Size Men's Casual Indigo Checked Full Sleeved Shirt with Regular Collar, Woven  Shirts  India  Cotton  Cuff   Regular  Checks  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/u-r-you-plus-size-men-s-casual-indigo-checked-full-sleeved-shirt-with-regular-collar/p-S23URUMST203/colorChange/S23URUMST203_MUSTARD?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1190,Stripes Polo Neck Plus Size Cotton Men's T-Shirt with Pocket,"Amp up your casual fashion with this polo t-shirt from VENITIAN. Tailored from a breathable fabric, it has a collar neck and half sleeves. Team with a pair of sneakers and jeans for a fresh outfit.", India  Half   Regular Neckline Polo  Stripes  Cotton Blend  Single  Regular  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/venitian-forbidden-clothing-stripes-polo-neck-plus-size-cotton-men-s-t-shirt-with-pocket/p-POS6121MUSTARD/colorChange/POS6121MUSTARD_MUSTARD?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1191,Mens Solid Socks - Pack of 3,"Define your accessory collection with this pack of three pair of fashionable socks from the house of Jockey. It comes with a solid pattern along with ankle length which gives it a trendy look. Besides, it has been crafted from good quality fabric that keeps your feet comfortable throughout the day.", Knit  Casual Wear  Ankle   India Category Socks  Pack of 3  Blend  Solid,https://www.shoppersstop.com/jockey-mens-solid-socks-pack-of-3/p-202186093/colorChange/202186093_WHITE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1192,Solid Cotton Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Polo  Solid  Cotton  Single  Regular  Casual Wear Collar Regular Collar  T-Shirts,https://www.shoppersstop.com/u-s-polo-assn--solid-cotton-slim-fit-men-s-t-shirt/p-A22USTSH1124/colorChange/A22USTSH1124_NAVY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1193,Colorblocked Cotton Regular Fit Men's T-Shirt,"Add up some glamor to your wardrobe with this color-blocked men's t-shirt brought to you by the house of Stop. With half sleeves, it features a polo neckline and is designed for a regular fit. Knit with cotton, this t-shirt is a perfect match for all seasons.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Single  Short  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB05JPCWH/colorChange/A22STCB05JPCWH_WHITE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1194,Mid Wash Cotton Blend Crop Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Crop  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans,https://www.shoppersstop.com/infuse-mid-wash-cotton-blend-crop-men-s-jeans/p-INF-55/colorChange/INF-55_CHARCOAL?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1195,Solid Cotton Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Polo  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts  Knit,https://www.shoppersstop.com/u-s-polo-assn--solid-cotton-slim-fit-men-s-t-shirt/p-S23USTSH1445/colorChange/S23USTSH1445_BLUE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1196,Solid Polyester Fleece Regular Fit Men's Sweatshirt,"This Ink Blue Sweatshirt From Fratini Features Full , A Stand-Up Collar And Two Front Pockets. It Also Has A Zipper In The Front. Pair This With Light Grey Khakis And Black Leather Shoes For A Classic, Semi Formal Look. You Can Also Pair This With Light Blue Faded, Ripped Denim Jeans For A Rugged Yet Classic Look. This Look Goes Well With Brown Shoes. This Sweatshirt Is Great For All Outdoor Occassions Like Parties, And Will Have Everyone Looking Right At You.", India  Polyester Fleece  Solid  Sweatshirts  Full   Regular  Casual Wear  Pack of 1  Full  Collar Regular,https://www.shoppersstop.com/fratini-solid-polyester-fleece-regular-fit-men-s-sweatshirt/p-A21VFPOFLCDB/colorChange/A21VFPOFLCDB_INK_BLUE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1197,Cotton Polyester Fleece Jogger Fit Men's Track Pants,., Knit  India  Athleisure  Cotton Polyester Fleece  Jogger  Waist Rise Mid Rise  Ankle   Pack of 1,https://www.shoppersstop.com/van-heusen-cotton-polyester-fleece-jogger-fit-men-s-track-pants/p-AW20K1LXM50043V/colorChange/AW20K1LXM50043V_GRAPHITE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1198,Printed Cotton Mens Casual Wear Kurta,"Blue, printed, cotton kurta by Bandeya. This kurta is full-sleeved, has a round neck, button-down detail at the front and a print all over the fabric. The kurta is sure to get you some compliments!", Kurtas Neckline Round Neck  Woven  India  Single  Knee   Full   Cotton  Casual Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-cotton-mens-casual-wear-kurta/p-S23LKIKKATBLE98/colorChange/S23LKIKKATBLE98_BLUE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1199,Checks Cotton Blend Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Blend Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/levis-checks-cotton-blend-slim-fit-men-s-casual-shirt/p-S2332864-0189WH/colorChange/S2332864-0189WH_WHITE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D63&totalResultVal=24600&searchPageType=category
1200,Printed Polyester Mens Festive Wear Kurta,"Pink, printed, polyester kurta by Bandeya. This kurta is full-sleeved, has a round neck, button-down detail at the front and a print all over the fabric. The kurta is sure to get you some compliments!", Kurtas Neckline Round Neck  Woven  India  Single  Knee   Full   Polyester  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-polyester-mens-festive-wear-kurta/p-S23LKLEAFPINK87/colorChange/S23LKLEAFPINK87_PINK?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1201,Printed Poly Silk Men's Festive Wear Kurta,"An underrated but super elegant kurta design for men from Bandeya that pops into people's eyes goes well with all occasions like festive, weddings, parties, or other light functions.", Kurta Neckline Round Neck  Woven  India  Pack of 1  Full  Collar Regular Collar  Full   Poly Silk  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-poly-silk-men-s-festive-wear-kurta/p-A22LKDGSEQBLU49/colorChange/A22LKDGSEQBLU49_BLUE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1202,Solid Cotton Blend Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Solid  Cotton Blend  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/tommy-hilfiger-solid-cotton-blend-regular-fit-men-s-t-shirt/p-S23S23HMKT052/colorChange/S23S23HMKT052_RED?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1203,Printed Cotton Slim Fit Men's Casual Wear Ikkat Kurta,Establish your fashion statement with this extraordinarily classy indigo kurta by Bandeya. This ethnic ikkat kurta can revamp your style quotient in seconds. The all over prints on this mandarin neck full-sleeved kurta makes it a versatile pick. Pair it with white silk pyjama and ethnic juti to be showered with compliments., India  Knee   Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-ikkat-kurta/p-SS22LKIKKATINDI/colorChange/SS22LKIKKATINDI_INDIGO?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1204,Stripes Cotton Regular Fit Men's Casual Shirt,This lightweight shirt from the smart academia collection is made from cotton and comes with a neatly crafted spread collar., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Regular  Stripes  1  Casual Wear,https://www.shoppersstop.com/u-s-polo-assn--stripes-cotton-regular-fit-men-s-casual-shirt/p-S23USSHT1370/colorChange/S23USSHT1370_WHITE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1205,Structured Cotton Blend Regular Fit Men's T-Shirt,"Rev up your personal style with this versatile and classy Structured Cotton Blend Regular  Men's T-Shirt. Designed for a relaxed look, this structured pattern t-shirt for men features a round neck and half sleeves. This men’s t-shirt is made from soft to touch cotton blend material and comes with a regular fit. Style your look with contrast chinos, slip-on sneakers and rimless sunglasses.", India Collar NA  Half   Regular Neckline Round Neck  Structured  Cotton Blend  Pack of 1  Casual Wear,https://www.shoppersstop.com/fratini-structured-cotton-blend-regular-fit-men-s-t-shirt/p-S21831CREWN4IB/colorChange/S21831CREWN4IB_INK_BLUE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1206,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Spread Collar  Full   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-cotton-regular-fit-men-s-casual-shirt/p-A22MSH1276/colorChange/A22MSH1276_WHITE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1207,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Crew  Solid  Cotton  Single  Casual Wear   T-Shirts  Knit,https://www.shoppersstop.com/jack-and-jones-solid-cotton-regular-fit-men-s-t-shirt/p-S23JJ293313401/colorChange/S23JJ293313401_ORANGE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1208,Solid Cotton Regular Fit Men's T-Shirt,"We at #AmSwan are meticulous about the fabric and trims. Our clothing is made of cotton and cotton rich blend is bio-washed. This offers ample breathability, tensility, and softness than other regular cotton clothes.We ensure the finest combed cotton yarns are picked for your clothing. This lends a soft sheen and luxurious feel to each garment. The colors are bright, don't fade with time, and are protected from everyday wash and wear. Am Swan clothing is the next best to skin for you.", India  T-Shirts  Knit  Half   Regular Neckline Crew  Solid  Cotton  Single  Casual Wear,https://www.shoppersstop.com/amswan-solid-cotton-regular-fit-men-s-t-shirt/p-AMSMTEE0012B/colorChange/AMSMTEE0012B_LIGHT_BLUE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1209,Solid Cotton Linen Blend  Slim Fit Mens Shirt,"Aqua, cotton-linen blend, slim fit shirt by Life. This shirt has a mandarin collar, button-down detail at the front, and a breast pocket. This material is perfect for the summer as it is breathable and airy. Pair it with blue jeans or coloured chinos for an everyday casual look.", Woven  Shirts  India  Cotton Linen Blend Collar Mandarin Collar  Full   Slim  Solid  Single  Casual Wear Neckline Mandarin,https://www.shoppersstop.com/life-solid-cotton-linen-blend-slim-fit-mens-shirt/p-S23LCLNSOL152AQ/colorChange/S23LCLNSOL152AQ_AQUA?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1210,Stripes Cotton Slim Fit Men's T-Shirt,"With a knack for impeccable tailoring, this polo shirt from the Vertical Stripes collection is made for durability and is safe on the skin.", India  Half   Slim Neckline Polo  Stripes  Cotton  1  Casual Wear   T-Shirts  Knit,https://www.shoppersstop.com/u-s-polo-assn--stripes-cotton-slim-fit-men-s-t-shirt/p-SS23USTSH1500/colorChange/SS23USTSH1500_YELLOW?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1211,Solid Silk Men's Occasion Wear Kurta Set,., India  Regular Collar Mandarin Collar  Full  Stretch Non-Stretch  Silk   Wear  Solid  Regular Closure Type Drawstring,https://www.shoppersstop.com/hangup-solid-silk-men-s-occasion-wear-kurta-set/p-A21HGWHITE1SILK/colorChange/A21HGWHITE1SILK_WHITE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1212,Printed Polyester Mens Festive Wear Jacket,., Jacket Neckline Round Neck  Woven  India  Single  Hip   Sleeveless  Polyester  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-polyester-mens-festive-wear-jacket/p-S23WCCHNDYLW49/colorChange/S23WCCHNDYLW49_YELLOW?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1213,Solid Cotton Blend Regular Fit Men's T-Shirt,Look effortlessly chic in this glamorous cotton blend t-shirt with a crew neck by Stop. Pair this knit solid t-shirt with your favorite pair of denim and make others go green in envy., India  Half   Regular Neckline Crew  Solid  Cotton Blend  Single  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/stop-solid-cotton-blend-regular-fit-men-s-t-shirt/p-A22VFFC01KFBK/colorChange/A22VFFC01KFBK_BLACK?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1214,Men's Solid Briefs,., India Waist Mid Rise  Hip   Regular  Knit  Essential  Brief  Single  Nylon  Printed,https://www.shoppersstop.com/jockey-men-s-solid-briefs/p-206863399/colorChange/206863399_ROYAL_BLUE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1215,Knitted Cotton Nylon Spandex Men's Ankle Socks,"White knitted ankle socks by Life. Made for extra support and maximum comfort, these socks are a must-have.", Ankle Socks  Casual Wear  India  Single  Cotton Nylon Spandex  Knit,https://www.shoppersstop.com/life-knitted-cotton-nylon-spandex-men-s-ankle-socks/p-S23SPANK13/colorChange/S23SPANK13_WHITE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1216,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Printed  Single  Work Wear  Short Neckline Round Neck,https://www.shoppersstop.com/allen-solly-printed-cotton-regular-fit-men-s-casual-shirt/p-A22SFQSPPW12464/colorChange/A22SFQSPPW12464_BLUE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1217,Checks Polyester Viscose Slim Fit Men's Casual Jacket,., India  Polyester Viscose  Work Wear  Slim  Checks Closure Type Button  Single  Full   Regular  Blazer,https://www.shoppersstop.com/louis-philippe-checks-polyester-viscose-slim-fit-men-s-casual-jacket/p-S22BZMSLFN64470/colorChange/S22BZMSLFN64470_BLUE?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1218,Solid Cotton Slim Fit Men's Causal Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  1  Casual Wear,https://www.shoppersstop.com/united-colors-of-benetton-solid-cotton-slim-fit-men-s-causal-shirt/p-23P5EW65QV58100/colorChange/23P5EW65QV58100_BLACK?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1219,Solid Cotton  Slim Fit Mens Shirt,"Mustard yellow , slim-fit, solid colour shirt by Fratini. This shirt looks best with pastels & earthy tones and pairs well with silver minimalist accessories. It can be styles for a day to night look with ease.", Woven  Shirts  India  Cotton Collar Button Down Collar  Full   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-solid-cotton-slim-fit-mens-shirt/p-S23LCSLTWL162YL/colorChange/S23LCSLTWL162YL_YELLOW?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1220,Printed Polyester Mens Festive Wear Kurta,"Natural, printed, polyester kurta by Bandeya. This kurta is full-sleeved, has a mandarin collar, button-down detail at the front and a print all over the fabric. The kurta is sure to get you some compliments!", Kurtas Neckline Round Neck  Woven  India  Single  Knee   Full   Polyester  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-polyester-mens-festive-wear-kurta/p-S23LKCHNDBEI56/colorChange/S23LKCHNDBEI56_BEIGE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1221,Stripes Cotton Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Slim Collar  Full   Slim  Stripes  Casual Wear  Neckline Mandarin,https://www.shoppersstop.com/mufti-stripes-cotton-slim-fit-men-s-casual-shirt/p-S23MFS13689QYEL/colorChange/S23MFS13689QYEL_YELLOW?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1222,Printed Cotton Regular Fit Men's T-Shirt,"Made of cotton, you'll love the high-quality fit and feel of this Life t-shirt. This printed piece can be teamed with chinos and canvas shoes when you're meeting the guys for drinks.", India  Half   Regular Neckline Crew  Printed  100% Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-AW22LFDNMOD4410/colorChange/AW22LFDNMOD4410_BLUE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1223,Men's Colour Block Briefs,FUSIONBRIE/ASSOR/L/NCL, India Waist Mid Rise  Hip   Regular  Knit  Essential Category Underwear  Brief  Pack of 2  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-colour-block-briefs/p-6861064/colorChange/6861064_ASSORTED?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1224,Solid Cotton Slim Fit Men's Casual Shorts,., Shorts  India  Single  Cotton  Solid Closure Type Drawstring  Slim Waist Rise Low Rise Wash Mid Wash  Casual Wear ,https://www.shoppersstop.com/jack-and-jones-solid-cotton-slim-fit-men-s-casual-shorts/p-S23JJ298848501/colorChange/S23JJ298848501_WHITE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D64&totalResultVal=24600&searchPageType=category
1225,Printed Cotton Blend Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Crew  Printed  Cotton Blend  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/wrogn-printed-cotton-blend-slim-fit-men-s-t-shirt/p-WRSS23WQTS1187S/colorChange/WRSS23WQTS1187S_GREY?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1226,Men's Mao Collar Solid Shirt,"Synonymous with refined style, the famous clothing brand, Celio introduces this shirt to enhance your style statement. Featuring a solid pattern, it also comes with a mao collar that lends it a fashionable look. Moreover, it has been made of fine quality cotton fabric that makes it comfortable to wear.", India Collection Los Angeles Stretch Cotton  Cotton Pockets Chest Pocket Category Shirt  Full   Single  Casual Wear  Full   Mens,https://www.shoppersstop.com/celio-men-s-mao-collar-solid-shirt/p-202890187/colorChange/202890187_WHITE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1227,Solid Organic Cotton Regular Fit Men's Track Pants,"Faso mens trackpant created entirely from super combed organic cotton. Stylish contrast outer elastic. Functional zipper pocket. To be worn as sportswear,loungewear and leisurewear.",  Knit  India  Track Pants  Casual Wear  Organic Cotton  Regular  Solid Waist Rise Mid Rise  Regular  Single Closure Type Drawstring,https://www.shoppersstop.com/faso-solid-organic-cotton-regular-fit-men-s-track-pants/p-FS4012BLACK/colorChange/FS4012BLACK_BLACK?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1228,Light Wash Denim Skinny Fit Men's Jeans,., India Wash Light Wash Waist Rise Mid Rise  Skinny  Denim Closure Type Button  Regular  Single  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/impackt-light-wash-denim-skinny-fit-men-s-jeans/p-IMJNAW22008/colorChange/IMJNAW22008_WHITE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1229,Abstract Cotton Slim Fit Men's T-Shirt,Rodamo Printed Henley T-Shirt, India  3/4   Slim Neckline Mandarin  Abstract  Cotton  Single  Regular  Casual Wear Collar Mandarin Collar  Women  T-Shirts  Knit,https://www.shoppersstop.com/rodamo-abstract-cotton-slim-fit-men-s-t-shirt/p-A22112540103/colorChange/A22112540103_GREEN?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1230,Printed Cotton Regular Fit Men's Shorts,., India  Pack of 1  Cotton  Printed  Regular Stretch Non-Stretch  Casual Wear Collection Casual Wear,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-men-s-shorts/p-AW21SH001/colorChange/AW21SH001_CORAL?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1231,Solid Cotton Lycra Slim Men's Casual Trousers,"Step out in style wearing these casual cotton pants in an elegant natural tone. You can also pick up a grey shade. The ultra-soft, stretchable cotton lycra fabric and the mid-rise waist give you a super comfortable fit throughout the day. You can pair it with a soft cotton shirt.", India Collection Casual Wear  Cotton Lycra  Solid Waist Rise Mid Rise  Slim Closure Type Button  Full   Single Stretch Stretch Fly Type Zip  Casual Wear Collar Regular  Mens,https://www.shoppersstop.com/life-solid-cotton-lycra-slim-men-s-casual-trousers/p-S22LCCHINO/colorChange/S22LCCHINO_OLIVE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
1232,Solid Cotton Regular Fit Men's T-Shirt,"- IN-HANCE Wash (Anti-Bacterial, Bio Wicking, Anti-Odour and Smart Wash)- HIGH IQ Antifade Dye- Structure at Collar and Sleeve Hem", India Category Regular  Half   Regular Neckline Polo  Solid  Cotton  Pack of 1  Full   Casual Wear Collar Regular Collar Coverage Full Sleeve Strap Support  T-Shirts  Knit,https://www.shoppersstop.com/stop-solid-cotton-regular-fit-men-s-t-shirt/p-S22STSOLIDPOLO/colorChange/S22STSOLIDPOLO_JADE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D65&totalResultVal=24600&searchPageType=category
